codigo_producto,producto_dossier,producto_comp,item_padre,desc_item_padre,codigo_mp,desc_mp,lista_proveedor,cantidad_kg,pct_masa_total,pct_masa_formulacion,es_empaque,match_comp_mp,comp_mp_nombre,comp_mp_proveedor,comp_mp_cprov,pct_N,pct_N-NH4,pct_N-NO3,pct_N-org,pct_N-ur,pct_P,pct_K,pct_CaO,pct_MgO,pct_S,pct_B,pct_Co,pct_Cu,pct_Fe,pct_Mn,pct_Mo,pct_SiO2,pct_Zn,pct_Na,kg_N,kg_N-NH4,kg_N-NO3,kg_N-org,kg_N-ur,kg_P,kg_K,kg_CaO,kg_MgO,kg_S,kg_B,kg_Co,kg_Cu,kg_Fe,kg_Mn,kg_Mo,kg_SiO2,kg_Zn,kg_Na
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,290,ROCA FOSFORICA 26% X KILO,,150,15,15,NO,proveedor_generico_misma_composicion,ROCA FOSFORICA-26,PRACO,1,0,0,0,0,0,26,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,54,0,0,0,0,0,0,0,0,0,0,0
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,120,CAL DOLOMITA X KILO,,100,10,10,NO,proveedor_generico_misma_composicion,CAL DOLOMITA,BM,1,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,105,CARBONATO DE CALCIO X KILO,,100,10,10,NO,proveedor_generico_misma_composicion,CARBONATO CALCIO,AGROCALES,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,5,SULFATO DE CALCIO X KILO,,200,20,20,NO,proveedor_generico_misma_composicion,SULFATO CALCIO,AGROINSUMOS,2,0,0,0,0,0,0,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,26,0,0,0,0,0,0,0,0,0
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,274,SILICATO DE MAGNESIO X KILO,,350,35,35,NO,proveedor_ambiguo,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,CALFERCORRECTIVO,CALFERCORRECTIVO,311,CALFERCORRECTIVO X KILO,370,BENTONITA GRIS X KILO,,100,10,10,NO,proveedor_ambiguo,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
