codigo_producto,producto_dossier,producto_comp,item_padre,desc_item_padre,codigo_mp,desc_mp,lista_proveedor,cantidad_kg,pct_masa_total,pct_masa_formulacion,es_empaque,match_comp_mp,comp_mp_nombre,comp_mp_proveedor,comp_mp_cprov,pct_N,pct_N-NH4,pct_N-NO3,pct_N-org,pct_N-ur,pct_P,pct_K,pct_CaO,pct_MgO,pct_S,pct_B,pct_Co,pct_Cu,pct_Fe,pct_Mn,pct_Mo,pct_SiO2,pct_Zn,pct_Na,kg_N,kg_N-NH4,kg_N-NO3,kg_N-org,kg_N-ur,kg_P,kg_K,kg_CaO,kg_MgO,kg_S,kg_B,kg_Co,kg_Cu,kg_Fe,kg_Mn,kg_Mo,kg_SiO2,kg_Zn,kg_Na
65,NUCLEO 4,NUCLEO 4,65,NUCLEO 4 X KILO,120,CAL DOLOMITA X KILO,,100,10,10,NO,proveedor_generico_misma_composicion,CAL DOLOMITA,BM,1,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0
65,NUCLEO 4,NUCLEO 4,65,NUCLEO 4 X KILO,274,SILICATO DE MAGNESIO X KILO,,400,40,40,NO,proveedor_ambiguo,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,NUCLEO 4,NUCLEO 4,65,NUCLEO 4 X KILO,105,CARBONATO DE CALCIO X KILO,,250,25,25,NO,proveedor_generico_misma_composicion,CARBONATO CALCIO,AGROCALES,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
65,NUCLEO 4,NUCLEO 4,65,NUCLEO 4 X KILO,5,SULFATO DE CALCIO X KILO,,150,15,15,NO,proveedor_generico_misma_composicion,SULFATO CALCIO,AGROINSUMOS,2,0,0,0,0,0,0,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,19.5,0,0,0,0,0,0,0,0,0
65,NUCLEO 4,NUCLEO 4,65,NUCLEO 4 X KILO,74,KIESERITA EN POLVO X KILO,,100,10,10,NO,proveedor_generico_misma_composicion,KIESERITA,MANUCHAR,1,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0
